date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:39:16	557721/557721	---M--	200	added ('OK')	image/jpeg	etag:%22784ec637b1015a7adce4873d49debe3d%22	https://media.rainpos.com/7381/Texas_Snow_Globe_Model_Pic_with_Designer_Name.jpeg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/Texas_Snow_Globe_Model_Pic_with_Designer_Name.jpg	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:16	173775/173775	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:15%20GMT	https://www.boxcarquilts.com/module/class/602532/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/oss.maxcdn.html	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:17	173780/173780	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:16%20GMT	https://www.boxcarquilts.com/module/class/602532/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/ajax.googleapis.html	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:17	151093/151093	---M-Z	200	added ('OK')	application/javascript	etag:%2224e35-61f3ed4d24ef5-gzip%22	https://www.boxcarquilts.com/1723204579/js/bower_components/angular1.4/angular.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/js/bower_components/angular1.4/angular.min.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:17	6028/6028	---M-Z	200	added ('OK')	application/javascript	etag:%22178c-61f3ed4d200d5-gzip%22	https://www.boxcarquilts.com/1723204579/js/bower_components/angular-sanitize/angular-sanitize.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/js/bower_components/angular-sanitize/angular-sanitize.min.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:17	125728/125728	---M-Z	200	added ('OK')	application/javascript	etag:%221eb20-61f3ed4d200d5-gzip%22	https://www.boxcarquilts.com/1723204579/js/bower_components/angular-ui-bootstrap/ui-bootstrap-tpls-2.5.0.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/js/bower_components/angular-ui-bootstrap/ui-bootstrap-tpls-2.5.0.min.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:17	12072/12072	---M-Z	200	added ('OK')	application/javascript	etag:%222f28-62b08e5237a55-gzip%22	https://www.boxcarquilts.com/1736167064/site-configuration/js/utils.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1736167064/site-configuration/js/utils.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:18	18260/18260	---M-Z	200	added ('OK')	application/javascript	etag:%224754-62b08e5237a55-gzip%22	https://www.boxcarquilts.com/1736167064/c/js/class/classItemCtrl.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1736167064/c/js/class/classItemCtrl.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:18	5290/5290	---M-Z	200	added ('OK')	application/javascript	etag:%2214aa-61f3ed4cfb6e2-gzip%22	https://www.boxcarquilts.com/1723204579/c/js/class/classItemModel.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/1723204579/c/js/class/classItemModel.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:18	175811/175811	---M-Z	200	added ('OK')	application/javascript	etag:%226672cf70-a85e%22	http://cdnjs.cloudflare.com/ajax/libs/libphonenumber-js/1.11.4/libphonenumber-js.min.js	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/cdnjs.cloudflare.com/ajax/libs/libphonenumber-js/1.11.4/libphonenumber-js.min.js	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:18%20GMT	https://www.boxcarquilts.com/module/class/602532/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:18%20GMT	https://www.boxcarquilts.com/module/class/602532/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:19%20GMT	https://www.boxcarquilts.com/module/class/602532/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:19%20GMT	https://www.boxcarquilts.com/module/class/602532/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/602532/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/602532/beginner-cross-stitch-class)
21:39:20	173971/173971	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:19%20GMT	https://www.boxcarquilts.com/module/class/564139/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/oss.maxcdn.html	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:21	173975/173975	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:20%20GMT	https://www.boxcarquilts.com/module/class/564139/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/ajax.googleapis.html	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:20%20GMT	https://www.boxcarquilts.com/module/class/564139/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:21%20GMT	https://www.boxcarquilts.com/module/class/564139/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:21%20GMT	https://www.boxcarquilts.com/module/class/564139/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:21	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:21%20GMT	https://www.boxcarquilts.com/module/class/564139/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/564139/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/564139/2025-tamarack-jacket-classes)
21:39:22	1831213/1831213	---M--	200	added ('OK')	image/png	etag:%22e3372072f0d1b950a2a3014046f00b1d%22	https://media.rainpos.com/7381/Freezer_Paper_Applique_2.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/Freezer_Paper_Applique_2.png	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:23	175358/175358	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:22%20GMT	https://www.boxcarquilts.com/module/class/587216/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/oss.maxcdn.html	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:24	175363/175363	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:23%20GMT	https://www.boxcarquilts.com/module/class/587216/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/ajax.googleapis.html	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:23%20GMT	https://www.boxcarquilts.com/module/class/587216/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:23%20GMT	https://www.boxcarquilts.com/module/class/587216/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:24%20GMT	https://www.boxcarquilts.com/module/class/587216/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:24%20GMT	https://www.boxcarquilts.com/module/class/587216/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/587216/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/587216/cookie-cutter-beginner-applique-class)
21:39:26	138580/138580	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:25%20GMT	https://www.boxcarquilts.com/module/events.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/events.html	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:26	37/37	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:25%20GMT	https://www.boxcarquilts.com/module/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/oss.maxcdn.html	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:26	37/37	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:25%20GMT	https://www.boxcarquilts.com/module/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/ajax.googleapis.html	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:26	1982952/1982952	---M--	200	added ('OK')	image/png	etag:%22ff4a934fa034eba8f44c10f953008959%22	https://media.rainpos.com/7381/SideWalkSale_3.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/SideWalkSale_3.png	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:26%20GMT	https://www.boxcarquilts.com/module/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/checkout/cart.php	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:26%20GMT	https://www.boxcarquilts.com/module/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/checkout/cart.php	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:26%20GMT	https://www.boxcarquilts.com/module/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/checkout/cart.php	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:27%20GMT	https://www.boxcarquilts.com/module/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/checkout/cart.php	(from https://www.boxcarquilts.com/module/events.htm?year=2025&month=Jul&day=19&eventId=4185484)
21:39:28	173755/173755	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:27%20GMT	https://www.boxcarquilts.com/module/class/604076/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/oss.maxcdn.html	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:29	173760/173760	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:28%20GMT	https://www.boxcarquilts.com/module/class/604076/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/ajax.googleapis.html	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:28%20GMT	https://www.boxcarquilts.com/module/class/604076/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:29%20GMT	https://www.boxcarquilts.com/module/class/604076/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:29	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:29%20GMT	https://www.boxcarquilts.com/module/class/604076/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Jul%202025%2002:39:29%20GMT	https://www.boxcarquilts.com/module/class/604076/checkout/cart.php	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/module/class/604076/checkout/cart.php	(from https://www.boxcarquilts.com/module/class/604076/destash-dash)
21:39:30	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:30%20GMT	https://www.boxcarquilts.com/shop/oss.maxcdn.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/oss.maxcdn.com	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:31	26515/26515	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Jul%202025%2002:39:30%20GMT	https://www.boxcarquilts.com/shop/ajax.googleapis.com	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/ajax.googleapis.com	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:31	1208/1208	---M--	200	added ('OK')	image/png	etag:%22747b25637033d5fae4a568d62eb429ad%22	https://siteimages.s3.amazonaws.com/close-2.png	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/siteimages.s3.amazonaws.com/close-2.png	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:32	215587/215587	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:31%20GMT	https://www.boxcarquilts.com/shop/All-Products.htm?pageNum=2	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products5f69.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:33	214317/214317	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:31%20GMT	https://www.boxcarquilts.com/shop/All-Products.htm?pageNum=3	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Productsaedf.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:33	210342/210342	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:32%20GMT	https://www.boxcarquilts.com/shop/All-Products.htm?pageNum=34	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products3476.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:34	145323/145323	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:33%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/All-Is-Calm-Quilt-Kit-x93109210.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/All-Is-Calm-Quilt-Kit-x93109210.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:34	290329/290329	---M--	200	added ('OK')	image/jpeg	etag:%22480f271c587085b4d4c3f3c177631966%22	https://media.rainpos.com/7381/IMG_4626.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/IMG_4626.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:35	145548/145548	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:34%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--HO-HO-HO-Red-x92926514.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--HO-HO-HO-Red-x92926514.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:35	182520/182520	---M--	200	added ('OK')	image/jpeg	etag:%228f4705e531e5af7f7aca4e4aac8c2d3b%22	https://media.rainpos.com/7381/PWMY017.RED.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY017.RED.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:35	145615/145615	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:35%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Believe-Santa-Black-x92926501.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Believe-Santa-Black-x92926501.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:35	145911/145911	---M--	200	added ('OK')	image/jpeg	etag:%2289519c36408cd51abd7da3eb701e5a17%22	https://media.rainpos.com/7381/PWMY012.BLACK.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY012.BLACK.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:36	145656/145656	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:35%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Words-of-Christmas-Multi-x92926489.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Words-of-Christmas-Multi-x92926489.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:36	241905/241905	---M--	200	added ('OK')	image/jpeg	etag:%2212eb91cefddf1531a07fe839ad3bbd01%22	https://media.rainpos.com/7381/PWMY021.MULTI.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY021.MULTI.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:37	145748/145748	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:36%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Snow-People-Ribbon-Lime-x92926475.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Snow-People-Ribbon-Lime-x92926475.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:37	200639/200639	---M--	200	added ('OK')	image/jpeg	etag:%2207be2596c616639723968b80492fcee3%22	https://media.rainpos.com/7381/PWMY018.LIME.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY018.LIME.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:38	145611/145611	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:37%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Christmas-Tree-Toss-x92926389.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Christmas-Tree-Toss-x92926389.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:38	141222/141222	---M--	200	added ('OK')	image/jpeg	etag:%2258c15985fe4bf60f5f733f006787d8f0%22	https://media.rainpos.com/7381/PWMY020.RED.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY020.RED.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:39	145647/145647	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:38%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Christmas-Rick-Rack-Red-x92926359.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Christmas-Rick-Rack-Red-x92926359.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:39	221825/221825	---M--	200	added ('OK')	image/jpeg	etag:%226f763a3e3a0a3bc25da89987b1d01e8c%22	https://media.rainpos.com/7381/PWMY019.RED.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY019.RED.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:39	145645/145645	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:38%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Holly-Peppermints-Green-x92926339.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Holly-Peppermints-Green-x92926339.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:39	162256/162256	---M--	200	added ('OK')	image/jpeg	etag:%2284ff3b9e7a477d5a77e3bf02f12dbc18%22	https://media.rainpos.com/7381/PWMY016.GREEN.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY016.GREEN.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:40	145609/145609	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:39%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Santas-Toys-Multi-x92926279.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Santas-Toys-Multi-x92926279.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:40	211885/211885	---M--	200	added ('OK')	image/jpeg	etag:%2264f5b7e3440ee055fccd845bcd59c2f9%22	https://media.rainpos.com/7381/PWMY015.MULTI.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY015.MULTI.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:41	145630/145630	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:40%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Believe-Merry-Lime-x92926278.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/ME--So-Much-Joy--Believe-Merry-Lime-x92926278.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:41	153212/153212	---M--	200	added ('OK')	image/jpeg	etag:%22395f8b07d7801317efd7690e2c751aee%22	https://media.rainpos.com/7381/PWMY013.LIME.jpg	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/media.rainpos.com/7381/PWMY013.LIME.jpg	(from https://www.boxcarquilts.com/shop/All-Products.htm)
21:39:41	145376/145376	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Jul%202025%2002:39:40%20GMT	https://www.boxcarquilts.com/shop/All-Products/p/Just-One-Slice-Snack-Mat-Kit-x92774394.htm	C:/Users/boxca/OneDrive/Desktop/html%20text%20files%20for%20web/BCQ/www.boxcarquilts.com/shop/All-Products/p/Just-One-Slice-Snack-Mat-Kit-x92774394.html	(from https://www.boxcarquilts.com/shop/All-Products.htm)
